Date,SPY,VEA,EEM,IEF,TLT,TIP,LQD,VNQ,GLD,DBC
2019-12-06,286.3417053222656,35.59760665893555,36.92530822753906,95.39564514160156,115.0989990234375,94.78788757324219,101.86492156982422,72.4509506225586,137.6199951171875,13.420083045959473
2019-12-09,285.44134521484375,35.40861511230469,36.779563903808594,95.4730453491211,115.34854125976562,94.81232452392578,101.84896087646484,72.59136199951172,137.5800018310547,13.4029541015625
2019-12-10,285.123046875,35.441490173339844,36.90816116333008,95.36128234863281,115.35681915283203,94.78788757324219,101.84896087646484,72.17007446289062,137.97000122070312,13.46290397644043
2019-12-11,285.9324951171875,35.638702392578125,37.44828414916992,95.7566909790039,116.26370239257812,95.1214828491211,102.2479019165039,71.43678283691406,138.9199981689453,13.4029541015625
2019-12-12,288.3968811035156,35.91809844970703,38.099853515625,95.00019836425781,114.35018920898438,94.65770721435547,101.7771224975586,70.46939849853516,138.42999267578125,13.522852897644043
2019-12-13,288.56982421875,36.123531341552734,38.08270263671875,95.5589599609375,115.6729736328125,95.04009246826172,102.43936157226562,70.48499298095703,139.0500030517578,13.5913667678833
2019-12-16,290.55218505859375,36.48508071899414,38.405818939208984,95.11194610595703,114.63304138183594,94.82042694091797,102.20800018310547,70.99209594726562,139.0399932861328,13.685571670532227
2019-12-17,290.6158447265625,36.35361099243164,38.75607681274414,95.12056732177734,114.47501373291016,94.95060729980469,102.12822723388672,70.32118225097656,139.00999450683594,13.745521545410156
2019-12-18,290.6341247558594,36.263221740722656,38.96623992919922,94.86265563964844,113.53488159179688,94.84486389160156,102.05638122558594,71.17826843261719,139.02000427246094,13.754085540771484
2019-12-19,291.82537841796875,36.29608154296875,38.98374557495117,94.93668365478516,113.71654510498047,94.998779296875,102.15718078613281,71.80909729003906,139.3800048828125,13.814035415649414
2019-12-20,293.10479736328125,36.35361099243164,39.062557220458984,94.93668365478516,113.86653137207031,94.94989776611328,102.12519073486328,72.20333862304688,139.52000427246094,13.796908378601074
2019-12-23,293.55255126953125,36.40340805053711,39.115089416503906,94.85062408447266,113.69991302490234,94.78701782226562,102.17317199707031,71.84062194824219,139.9499969482422,13.80038833618164
2019-12-24,293.56170654296875,36.37020492553711,39.027530670166016,95.01416778564453,114.02484893798828,94.90106201171875,102.27716827392578,72.02986145019531,141.27000427246094,13.861298561096191
2019-12-26,295.1243896484375,36.53620910644531,39.307735443115234,95.15189361572266,114.2998275756836,94.96620178222656,102.46119689941406,72.34527587890625,142.3800048828125,13.965713500976562
2019-12-27,295.0513000488281,36.63581085205078,39.46535110473633,95.28964233398438,114.4248275756836,94.998779296875,102.60516357421875,72.57394409179688,142.3300018310547,13.99181842803955
2019-12-30,293.4246826171875,36.37020492553711,39.20266342163086,95.22940826416016,114.0081787109375,95.03137969970703,102.78915405273438,72.64488983154297,142.6300048828125,13.965713500976562
2019-12-31,294.1374816894531,36.56940460205078,39.290218353271484,94.88506317138672,112.89159393310547,94.93362426757812,102.3652114868164,73.16531372070312,142.89999389648438,13.878700256347656
2020-01-02,296.8881530761719,36.86820602416992,40.08705520629883,95.32406616210938,114.16658020019531,95.39781951904297,102.58116149902344,72.30583953857422,143.9499969482422,13.896102905273438
2020-01-03,294.6400451660156,36.420021057128906,39.34276580810547,95.96113586425781,115.92467498779297,95.83758544921875,102.93317413330078,72.75529479980469,145.86000061035156,14.061429977416992
2020-01-06,295.76416015625,36.54451370239258,39.24644088745117,95.85781860351562,115.26643371582031,95.59330749511719,102.58920288085938,72.84201049804688,147.38999938964844,14.087533950805664
2020-01-07,294.9324645996094,36.48640441894531,39.220176696777344,95.72010803222656,114.69977569580078,95.3000717163086,102.32516479492188,72.02986145019531,147.97000122070312,14.078832626342773
2020-01-08,296.50433349609375,36.53620910644531,39.447837829589844,95.49627685546875,113.9415283203125,95.21051788330078,102.18119049072266,72.25065612792969,146.86000061035156,13.869998931884766
2020-01-09,298.5148620605469,36.68560791015625,39.71053695678711,95.56513977050781,114.34154510498047,95.20235443115234,102.66919708251953,72.21121978759766,146.02999877929688,13.809089660644531
2020-01-10,297.65582275390625,36.56111145019531,39.920692443847656,95.77173614501953,115.35812377929688,95.48741912841797,102.95713806152344,72.76318359375,146.91000366210938,13.809089660644531
2020-01-13,299.702880859375,36.77690124511719,40.54240036010742,95.65985107421875,115.00813293457031,95.47110748291016,102.70915985107422,73.63842010498047,145.82000732421875,13.704672813415527
2020-01-14,299.24603271484375,36.80179977416992,40.31473159790039,95.84922790527344,115.59973907470703,95.60139465332031,102.83714294433594,73.36244201660156,145.69000244140625,13.765583038330078
